comment,Sentiment
不敢看我的快拍?,1
突然想到，下一秒衝進騎樓？？？,1
騎車時突然意識到自己沒有活著的理由了,1
是在酒駕嗎？,1
然後眼神呆滯的望向前方😂,1
載著朋友跟朋友說覺得活著好累,1
駛車小心,1
引擎發動之後就要人車一體,1
😮😮,1
火車司機:+1😂,1
我是誰，我在哪裡？,1
長途慢騎簡直了🥰,1
開在市區會希望自己不要存在,1
人車合一,1
呢個角度幾真實😂,1
鹿面狗生,1
+999999999socialcredit,1
這隻馴鹿還會汪汪叫因為他會雙語,1
🔥🔥🔥🔥,1
😍😍,1
難怪會沒有家在外流浪,1
求解,1
免費樹叢越語教學,1
懶叫啦,1
草木皆兵越南大戰,1
抱歉但就是想標你,1
「擬人化」的樹,1
❤️,1
thetreesistakingJackandtheletmehavethePTSD,1
好懷念,1
結果被橙劑灑到真的變。塑材怪,1
幻影坦克,1
我笑了(先声明着不是共鸣),1
天使不是白的？,1
天使會不會太黑了,1
😂😂😂热爱学习啊😂😂,1
jc0615meme天使：你是否腦內出了什麽？教堂的WiFi不夠下載，儲存不足，便刪掉聖經app,1
還下載修女系列🥴,1
十字軍東征,1
黑天屎,1
東正教的哭啊（我不是😏),1
一切都是上帝的安排，就連要下載也是吧😂😂,1
你们没发现这是小布西吗,1
小布西,1
可是我比較想要黑魔導唉！😂,1
被基努李維親真的是我的願望🔥,1
我有一個黃金般的夢想,1
融合,1
看起來好像小布希,1
不懂,1
我也好想被基努李維親親一下==,1
馬蹄跟長頸男,1
硬頸的長頸鹿,1
男人的快樂就是這麼樸實無華！(後面的長頸鹿🦒是在幫斑馬🦓吃到最上面的樹葉🍂嗎🤣),1
重點要有梗吧哈哈,1
https://www.instagram.com/p/CXQH7i8lT7L/?utm_medium=copy_link大家按讚吧,1
笑死,1
只是乾女兒不認識的乾女兒,1
時事梗,1
乾女兒不就「進可攻退可守」,1
我就問塔綠班來過了沒？,1
不敢看我的快拍?,1
自己想的都滿難笑的,1
超時事😂,1
不是啊，你不知道的時事梗，不就剛好可以了解時事，也不需要查，甚至有懶人包，還嫌,1
譴險意董,1
拜託不要用這種沒人看懂的梗好嗎？這種沒人知道的時事梗還要自己去查才知道,1
30歲…,1
香港人知道領便當的，而且香港還是這說法的起源,1
不敢看我的快拍?,1
《蜘蛛人：小大一》,1
就跟蝙蝠俠的爸媽一樣不能不死,1
台灣獨有說法？,1
Marvel:Sorry咯班叔我需要錢錢這個酷東西,1
著墨於角色大致介紹的文本中所使用的用字和解釋都十分細膩且詳細，身為蜘蛛人超級粉絲的我不得不留言讚嘆一下🕷🕷🕷,1
笑死大陆那边也说领便当啊hk还是这个说法起源呢（周星驰）,1
有夠期待,1
如果對教育部規定的正字有興趣的話，是「拋拋走（pha-pha-tsáu)」喔。供有興趣的人參考～沒有任何指責用字錯誤的意思，畢竟窩常常打華文時也沒用正字(⁎⁍̴̛ᴗ⁍̴̛⁎),1
對啊早上五點才開始整理儀容像沒有明天一樣😄,1
所以這邊的正常是半糖嗎,1
要怎么艾特我自己😂,1
我等四周一片寂靜才起床工作。凌晨讓人自在，白天危機四伏,1
越接近早上越亢奮然後隔天早上你會非常後悔並下定決心要早睡想多了根本不可能,1
好可愛的鳥鳥,1
不覺得他長得很像香蕉嗎,1
鸚鵡：啊啊啊啊啊啊啊！,1
怒咕誰詠,1
鳥界吉娃娃你跟我說禮貌？？？,1
我懷疑文案在開車但我沒有證據,1
好可愛,1
對啊,1
哈嘍鳥鳥🥰,1
玄鳳明明超不禮貌的好嗎。到處拆家把東西全部咬壞、見人罵髒話（如果會講話的話），亂飛亂拉屎。,1
是用誰的鳥鳥來打招呼？,1
那是因為你沒看過禽獸好朋友,1
每天六點準時吵醒你：）因為他想吃飼料,1
感覺他好有禮貌喔…😍 鸚鵡：幹你娘,1
這明明是雞雞,1
？吃飯的時候,1
達爾！,1
她弟：確欸？,1
怡君啊,1
😏😏,1
還好我不吃😂,1
塞共,1
这难道不是常识。。。搞得好像什么很冷的知识似的,1
阿就很香咩（嚼,1
其實全部你所吃的肉類都是屍肉,1
可是很好吃欸,1
真是多謝,1
不要說出來啊啊啊(ಥ_ಥ),1
其實有些人的腦袋就裝著屎,1
這好笑,1
我邊看邊吃著碗裡的大腸香啊,1
我朋友都說哪不叫大腸麵線，他都叫屎管麵線😎,1
你知道嗎？雞佛裡面一直都有洨，更多洨知識，我們下次見,1
所以我看到腸子都怕爆（香腸米腸不算,1
豬大腸豬太爛裡面還有一塊屎失敗中的失敗,1
有吃過豬肉的子宮嗎？還有豬的輸卵管喔。,1
人頭馬（誤,1
無人馬頭,1
😂😂,1
無人碼頭,1
無碼人😌,1
還我五秒,1
人人人馬,1
SurfShark,1
Android用戶表示：我們有太多擋廣告軟體可以用，不像iOS,1
不敢看我的快拍?,1
他媽的史丹利那群人都一直放本集節目由up直播贊助播出,1
志祺七七,1
起碼，用了YouTubeVanced就不用見到強制2連環廣告了,1
但你發現你看得是HowHow..,1
Surfsharkvpn.mp4,1
Surfshark.jpg,1
代表人物：志祺七七,1
志祺有給時間條，讚讚,1
😂😂,1
各位教大家一個去那個yt廣告的方法就是影片前面那種等5秒7秒10秒那種廣告一出現變成豎屏影片拉到下面再按shorts再滑回來廣告就不見了這操作大概兩秒不到可以去試試看,1
只有how哥是我唯一一個為了看影片所以看業配的youtuber,1
請右轉HowFun宇宙,1
看howhow的影片完全不會有這個問題,1
大大啊是15秒,1
乱套了乱套了,1
👏👏,1
（？,1
難怪地獄門不關的,1
那十一月算不算天堂月,1
直接在地獄尻,1
我每天都在地獄進出五次,1
DDD:dd’sDecember,1
不可以色色,1
尻起來,1
剛剛在地獄跟撒旦談生意，回來看到這東西😂😂,1
所以你是從地獄來的時候？每個人其實都是惡魔,1
尻完趁著地獄之門打開用地獄之門來尻尻,1
我以為是送他去孤兒院,1
😂😂😂😂,1
十兄弟髪型😆,1
你知道安麗嗎,1
客人：這是蝙蝠！退錢！理髮師：你說清楚啊你不是問「你知道蝙蝠啥嗎？」我知道蝙蝠啥來的,1
之前就有一個問理髮師：你知道鳳梨嗎🍍,1
Saynomore,1
好，學到一句台語了！讚,1
同時很帥又很醜的蝙蝠俠髮型,1
怎麼每次都有n-1隻單身,1
……,1
！🍊🍊🍊,1
難怪別人罵雜種🤣,1
中共人對1/4漢人+1/4荷蘭人+1/4原住民+1/4日本人的台灣人說：你不要忘了自己的源頭是中國人,1
那隻是轟焦凍?,1
😂😂😂😂😂,1
性聯遺傳😢,1
到底失業多久了？,1
我就是那個朋友,1
懂吹,1
haha,1
靠北🤣,1
乖過來吹…,1
mama,1
說吧，你有沒有跟著一起，嚕起嘴,1
我叫你吹！！！,1
在吹什麼😳,1
他們正在吹......,1
吹~🗿᭄~🗿᭄,1
跟我一樣諾有所思,1
禁尻11月是什麼意思呀？誰可以幫我解釋一下？,1
男上渣男,1
面有男色,1
不敢看我的快拍?,1
我失守了😢,1
一早失左,1
那麽那裡的石頭就是牙結石,1
巴西跟巴拉圭的界線叫八戒（沒,1
葡萄牙跟西班牙連通的道路簡稱“牙通牙”,1
好牙喔,1
天峰是不是很常去？🦷控灰機,1
然後邊界上那條線叫牙線👌,1
天峰在你旁邊他很生氣,1
留言太好笑了吧！😂😂,1
武漢肺炎在他們那邊是牙菌斑,1
😂😂😂😂,1
阿金：我可能不是人，但你是真的狗,1
新型的接袖―接牛仔褲袖,1
感谢注音讲解☺️☺️,1
谢谢你！你特意在下面解释真的有感动我这个马来西亚人,1
Op,1
以為腿被砍了,1
這個讚是給補充的,1
沒有反諷不完美的意思吧,1
其實他只是泡在水裡才會錯位啦哈哈,1
不存𠂇,1
你這個解說謝了😂,1
我的沒有爛已經很完美了😚,1
感谢你有写上注音的解释🙏✨✨,1
我現在才知道有反諷的意思餒,1
我就喜欢这种会解释台湾文化的🙌,1
自己的迷因自己解釋😂,1
海膽真的很好吃,1
所以他的生殖器官是後來長出來的?,1
所以蜜蜂是在吸。。。,1
謝謝你我更愛蜂蜜了！,1
難怪女人喜歡把花放進嘴巴🤷‍♂️,1
確實是洨知識😂,1
回不去了,1
花粉才是精液吧,1
快喝杯蜂蜜檸檬壓壓驚,1
這是剛打完疫苗吧,1
我會使規工攏按呢,1
😢😢😢🙁,1
加油⋯,1
歸剛欸,1
🤕😢,1
一代一代一代。一代一代,1
回不去了,1
真的很賤耶，但我喜歡🌚,1
*未來**刪除歷史課*,1
淦笑死啦,1
對欸👏,1
一戰的人也是這樣想的嗎🦧,1
好像真的有點爽😂😂😂,1
一袋米要扛幾樓,1
你要確定還有未來欸,1
我決定要當一個未來的偉人然後不是喝酒跑到某高樓亂吟幾句就是每天說幹話🤣,1
他們學這個幹嘛？？？,1
阿富汗也會記下一改命還有vtuber,1
最高階的快樂就是建立痛苦別人身上,1
2020的政治真的超亂的，可以拍成懸疑浪漫驚悚動作喜劇😂😂,1
下輩子或許你就得讀了,1
還好吧，NL會風箏他媽,1
咦？不是衣架嗎？,1
好險我沒媽媽,1
但我媽都用衣架打欸,1
我很確定最後一個是兩津勘吉,1
沒關係，我現在體能比我媽好太多,1
媽媽在追，就跑到減價大特賣的大賣場躲就好了,1
🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️,1
Eeeeepasencontexto,1
如果是台中棒球隊追你，那就噴辣椒水,1
管一下你同事,1
歸剛ㄟ,1
náhiahchēlângtīhiaēngTiong-kok-ōetehsu-siáTâi-gí,1
兄弟啞，咱進前應該無熟似啦，應該是無冤無仇啦hoⁿh。啞恁父踏治遮好好，汝硬卜過來共恁父摸--兩下，恁父a̍h以經無講話矣，汝此馬規氣共恁父个頭挽--落來是按盞！害恁父此馬今仔大漢娘，此馬隨卜去投胎！規工--e！,1
這個迷音完全戳中我的笑點,1
靠這個我笑翻,1
又我,1
說實在那個男孩滿可憐的,1
，，，？,1
點錯技能,1
真的,1
🤣🤣,1
翻譯的很好！,1
userfriendly,1
物理法師,1
可，愛嗎？,1
❤️🙌❤️,1
喔還有是謝謝不是穴穴你這白癡,1
已知用火球術,1
喔給他這個強迫症會一直糾正我😂😂😂❤️,1
憑實力單身阿,1
說不定口愛是別種意思,1
我以為是填空,1
为什么我看不到我的身体,1
(´；ω；｀),1
笑死😆,1
就是我,1
😭😭,1
Itotuwannasayveryignorantperson😐,1
我还以为是Veryimportantpersonwww,1
約兒：才沒有呢，在座的各位都很有魅力，我只是個普通人（但如果是洛伊德先生誇獎我的話...）安妮亞：媽媽是傲嬌,1
27歲也算熟女嗎,1
古見世一,1
古見可愛到爆炸,1
約兒讚,1
年輕人的新老婆,1
很殺的那個可以問一下是誰嗎😍,1
粉色頭髮的是誰吖,1
式守我婆😍,1
27算熟女嗎！,1
輝夜其實也都算有吧不同型態的時候,1
右上右下是誰呀,1
這裡所有人也是世一啦！！！！！！,1
紫色頭髮的是誰,1
這女人讚~😘😘😘,1
很殺是誰啊,1
Yorrrr😍😍😍😍😍,1
🤣🤣,1
右手開掌定則ʕ•ᴥ•ʔ（文組路過,1
左電右發brabrabraBlvsin.ORZ,1
以為是炮姊,1
True,1
科學超電磁砲炮姐,1
常盤台那位Lv5的超電磁砲，御坂美琴嗎,1
笑死以前考地科會比讚看氣壓,1
中指要比自己,1
姆運食磁中電🔥🔥,1
赚钱找我,1
你指尖躍動的電光，是我此生不變的信仰！,1
畢氏定理,1
安培右手定則，弗萊明右手定則😢😢😢😢,1
雖然好像無關但有點擔心你的後頸,1
❤️‍🔥,1
對不起我看到第一個就想到你啊哈哈哈,1
😼😎,1
我喜歡的女孩固若金湯，我的調情技巧嘎那塑膠,1
金錢表示：你特麼怎麼不拿我？老子是C4啊！,1
很明顯這套是設計給未成年的,1
不知道為什麼，看到這個就想到你,1
Ci,1
過度真實😢😂,1
發現鑰匙是外星科技,1
😂😂,1
如何令鐵夾萬需要膠鑰匙😂,1
因為穿紅鞋會勾引大嫂！😮,1
可以但是被鐘佳播穿去約會了,1
左腳也適用嗎？,1
啊幹，不是啊，你沒跟我說要先把腳進去,1
青膚能力,1
屁鞋也可以嗎？,1
顏色歧視,1
???????,1
51秒十分的快,1
黑鞋勒？,1
Morpheus?!,1
尻不就要放下嗎，但尻之前卻還沒有尻🤔,1
努力堅持14天，後面放棄(*´ω｀*),1
今天是10/49大家放心,1
那雙手斷了的人？是要如何尻？🤔🤔,1
我沒有參與,1
已經禁了兩個月除了有時主人會幫我其實沒那麼難忍,1
11/17我尚未破戒,1
不尻會因此交到女朋友？尻了會以後都沒有？我就問你到底還等什麼？,1
很像彩色棉花糖的色素糖ㄝ,1
鋼鐵人拼圖,1
赚钱找我,1
可可粉耶,1
一個噴嚏就🙈,1
是拼4k高畫質嗎,1
:）,1
老師：我錯了,1
:),1
可憐吶,1
一臉加班樣,1
太阳：superidol的笑容都没我的甜。。。。。,1
笑的你心裡發寒,1
:),1
你尊重的太陽，決定用笑臉罩你👊,1
連圖片中的鳥也不給老師面子,1
😂😂,1
😂😂,1
王榮燦笑（x,1
Cinccionccincjigubigulepulame,1
德國：我們發明了葉子餐具！印度：老子直接用手吃啦,1
ㄤㄤㄢ,1
連刀叉都不用才是真環保（x,1
1940年的德國人：我們以你們為恥,1
😂😂😂,1
然後用塑膠殼當外包裝,1
被拔光樹葉的樹木,1
然後在上面都用的塑膠蓋子包裝,1
這能洗嗎？,1
笑死然後還多了一個塑膠蓋古人勝,1
Ayooosquidgamepeoplelanguage,1
印度到現在還是用那種碗吃路邊攤美食,1
然後你就會發現他們的蓋子還是用塑膠,1
人类在退化😂😂,1
有点大麻叶的感觉,1
看來歷史是一直重演而不是前進，他們肯定經歷了很多發現這種碗最環保,1
………,1
拖延症晚期我直接被判死刑吃饭拖拖复习拖拖睡觉拖拖写求职信拖拖洗漱拖拖,1
太過真實😂,1
，：,1
男同性戀台語叫「假」，不是甲。😢,1
召唤,1
Почемуэтоуменяврекомендациях??,1
我如果今年結束還交不到女友我就當甲,1
真實😢,1
自己就是從二十出頭說想結婚，到現在要四十了，還沒有什麼跡象顯示可以結婚😂😂😂,1
宇智波鈾235,1
給我來10杯😂,1
#中国早上好中国,1
早上好,1
😂貼題,1
這啥動漫,1
赚钱找我,1
動漫推薦去有興趣的可以關注看看喔（新人上路請多多關照還有打擾了！！,1
這真的超討厭的RRR,1
今天剛發生,1
剛剛才在經歷😢是不是是監控我,1
拋耳毆腹,1
NOOO,1
這真的很不爽,1
我覺得YouTube廣告更煩😢,1
嚇得我即刻攞去充電先,1
這是真的,1
驚喜😂😂,1
airpods沒這困擾,1
😂😂,1
??,1
😂😂😂,1
某作票上台的總統那個時代根本沒有蘋果手機還不是讀不到博士需要依靠作假論文,1
😢原來是蘋果手機的問題,1
太中肯,1
因為都是考到才玩的（？,1
我用索尼大法诶博士证书几时要发给我？,1
还好我玩的是三星手机*深活嗨课*,1
使用蘋果手機的博士：,1
:)),1
笑死😆你的廁所海報要不要改一下？,1
笑死翻譯正確,1
？？？,1
304545,1
11月男生們加油,1
今天是10月40號,1
為什麼十一月是禁尻月啊~,1
😂😂,1
nonutnovember,1
吃草莓屁屁嗎,1
'🤣🤣,1
什麼意思,1
什麼意思,1
"",1
ck玩家,1
突坦卡門👏,1
後勁很強,1
Achichachong,1
你聽懂了嗎？“傻孩子”,1
笑死，那些廣告還互相抄襲🌚,1
每個都檢舉垃圾內容,1
對不起，我們到現在才來送福利，我們將盡力補償大家,1
我只看完可以使用MyCard儲值得遊戲廣告,1
只有How哥的廣告不會跳,1
魔關羽,1
佛跳牆跟攻擊我的村莊，都已經不復存在了,1
開局跳養龍寺，必爆大金龍，直升全副第一：）,1
現在的廣告都拍得像大陸幹片一樣⋯,1
切才兩百萬戰力（我快煩死了😇,1
看看今天誰買單,1
七騎士！！！,1
廣告商給YT錢放廣告，YT卻跟觀眾收錢略過廣告,1
我開始懷念雪兔在我yt的廣告裡穿梭的日子了,1
，😢,1
對不起我們信錯人了,1
一天不看難受，不看難受一天,1
我已經生氣,1
大大大優惠,1
學貸那個好口怕😢,1
還有套套破了,1
再來個49,1
還有爸媽和功課,1
你没写“ufailinNNN”,1
最令人怕的是不是這4個而是驗孕棒中獎圖,1
最後一個是開車的惡夢啊啊啊啊啊！！！,1
右下用點火布貼起來就好沒事,1
看著難受😣,1
淦好可怕,1
最怕趕時間的時候車子儀表板直接變成聖誕樹,1
幫解釋：國外沒有台灣網路吃到飽的方案，所以沒有wifi就等同於你不能上網、或是要花流量錢上網,1
勁尻😂😂😂,1
奖励是什么？在哪里报名？,1
先尻一波壓壓驚,1
*雙槍會給出答案*,1
onday4,1
|˛˙꒳˙),1
NonstopNutNovember,1
NonstopNutNovember,1
老實說一天都不行,1
：你在喝什麼？我：美式豆漿,1
咖啡也是,1
咖啡算豆漿嗎？？？豆漿不是要用磨的加水然後把渣濾掉........欸！？,1
andIsay,1
難道你不知道咖啡凍是一種豆花嗎,1
那你知道熱狗其實是魚漿的一種嗎,1
其實咖啡豆不是豆類是水果😂,1
其實北部粽就是3D油飯👍🤣,1
人其實是動物,1
：：,1
洨是精力湯啦幹,1
你給我回來！,1
大海其實是一碗海鮮湯🥲,1
就像直播也只是錄影了畫面,1
Whocares,1
#父女#口#吹進#內部,1
乖女，爸爸進來咯,1
…..,1
「鬼父」,1
艾伦：Firsttime?,1
鬼父系列…(誤),1
只有我注意到他爸19歲就生他了嗎,1
直接被爸爸口爆,1
反正隔天出來也會流進海裡,1
我希望我的骨灰能撒在女子跳遠的沙坑裡,1
反正也不是第一次進到你嘴裡,1
⋯⋯,1
多買一份就對了,1
根本看不見這貓,1
女朋友在她吃完我的鹹酥雞之後：😡😡😡😡你為什麼不阻止我,1
醒醒吧你沒有女朋友,1
為了你的生命安全著想還是給她吧,1
物理融合,1
當我發現我藏在口袋的0分考卷還沒拿出來😢,1
我的接種紀錄卡😭,1
有東西的話都是衛生紙而且明明都確認過有拿出來了,1
卡名：吉娜的蠱惑魔蠱惑魔這種牌組被老媽翻到感覺會很尷尬…,1
我的1000塊…,1
看這張圖突然想起我的星塵龍😢😢,1
欸哭臉是walkingdead嗎,1
小時候去三天兩夜的夏令營還特地跟隊輔姐姐借手機打回家那個姐姐還稱讚我很孝順會想媽媽想不到我只是想打回家跟我媽說不要洗到我口袋裡的ben10卡😂😂,1
代入感太強😢我的卡。。。,1
我的假面騎士卡ww,1
500塊🤧,1
想到了我的no.39,1
看來是蟲惑魔自己掉入坑的部分,1
童年悲慘記憶之一，之前參加少棒夏令營拿到一本大魯閣打擊場的折價卷還是什麼東西，結果放口袋忘了拿出來，丟進去洗之後整疊報廢，有夠傷心,1
他媽一定是打電子龍，直接把整個卡組融合,1
合成獸？omg又想起鋼鍊,1
我媽：為什麼不把口袋的東西拿出來,1
學生證^^,1
我的耳機……,1
🈶️這種問題,1
😂😂😂😂😂,1
休但幾勒(￣O￣;),1
怎麼沒有那個修但幾勒,1
貴圈真亂,1
王必勝是你😏,1
蛤？？？,1
但其實你沒有女友更沒有老婆小孩🤣,1
然後你的小孩正在看著你女友和其他男人的兒子，那是她男友,1
等一下！？,1
於是她按下時間暫停,1
你發現你老婆也冷冷盯著那個男人。,1
🤣🤣🤣🤣🤣,1
❤️,1
傑尼傑尼,1
左下↙️有兩個喉結,1
希特,1
傑尼傑尼,1
右下應該是JeffeJ,1
傑夫~傑夫~你的腦袋為什麼長的那麼大~,1
左下,1
傑夫傑夫看起來就是一副會用超能力的樣子,1
Hahahaha,1
还差5次,1
卡個衣服,1
Sus,1
超酷,1
😂😂😂😂😂,1
跑去關門👌,1
不弄是BadEnd，弄了是有希望變GoodEnd😂,1
把電鍋弄倒,1
趕快把昨天吃剩多飯菜用倒在地上然後說煮了但打翻了,1
衝去把門堵住！！,1
趕快去買飯啊！,1
那就假裝暈倒，如果無法掩蓋那就把自己偽裝成受害者,1
書包背起來假裝自己剛到家,1
共鳴!!!,1
今天它好像故障了，這比較久,1
雞肉也還沒退冰水還沒滾飯也還沒煮你唯一做的事情就是看了幾十部迷因的影片,1
居然是飯田君好狠,1
三明治很好ㄘ,1
可能在做...黃明志吧,1
😂😂😂,1
人都死了多少人还十年。这才是真的有病……,1
我去咗做個三文治,1
他可能從豬開始養吧,1
艺术三明治,1
連火腿都從養豬開始,1
所以...成品圖?😂,1
我去做花生巧克力玉米蛋糕給你吃,1
實名制,1
現在的學妹說去洗澡已經不流行了嗎,1
實名制,1
食材不會發霉喔,1
牙齒不是骨頭,1
牙齒嚴格來說其實不算骨頭,1
那尿尿是在清理管子嗎？,1
說甚麼呢洗頭髮也是在清潔骨頭,1
不算吧...還隔著琺瑯質,1
那牙齒在搖算骨質酥鬆嗎？,1
洗手也算吧🤨,1
笑死,1
平中中,1
是唯二你一天只會刷一次牙嗎,1
我無聊的時候會摳指甲所以你錯了,1
我都用潔牙骨,1
所以当你牙齿掉光，可以拿骨头来充当牙齿XD,1
牙齒不是骨頭….,1
真的是洨知識(´•ω•`)www,1
嗯、挺多元的！,1
Pinkguy❤️❤️,1
HAMBURGARPLS,1
Stfu,1
糖豆人：,1
好的產品生意，總是需要量產。最好的量產型產品，總是需要好的廣告宣傳。🔥,1
stfu根本神曲,1
Shutthef**kup~(還不接爆?,1
叫你模仿不是叫你變更讚😂,1
想起《watermelon》MV,1
jojifrankupapa,1
我去抄，被政府抄,1
嗨老高,1
最经典的shutthef*ckup😂😂,1
太惠了吧,1
難怪洗澡都要來一發（？,1
：吾名為腦細胞為全身首屈一胞的細胞還是腦細胞：是時候充血了充血！！！！,1
洗澡都會想到一大堆東西,1
睡覺：我的腦細胞：explotion!,1
！！！！,1
然後就爆掉了,1
相反,1
洗澡就是要創作歌曲啊不然要幹嘛,1
😂😂😂😂,1
腦細胞：下…下次一定,1
女人以為的男人：洗澡打手槍真實的男人：洗澡思考人生,1
洗澡真的會想一堆事情哈哈哈有時候還因為想事情洗了一兩個小時,1
…..,1
所以牛頓不是男人???,1
這個Cj還沒高清化，大大跟不上時代喔🤣,1
:),1
真的欸,1
#盜,1
第二個好像奇異果,1
我希望那樹會掉榴槤,1
我都直接倒嘴巴,1
薯片不是用喝的吗,1
️。.小心。僅限成人。未成年人不得入內。❗❗,1
有夠真實😂,1
一定iPad溫開水,1
屑絕打擾,1
超煩🤣🤣🤣,1
看X片不跳劇情,1
那些那麼讚誰跳？,1
JOJOop跟ed才是精髓,1
銀魂oped真的不能跳,1
還有OAD,1
OVA的地方忘記空格了,1
我只右eva的ed跳而已，因為Netflix把flymetothemoon換掉了,1
不嬲都唔會跳,1
不跳OP是必須的,1
OGC一整天,1
海賊王的都不跳才猛,1
是我奇怪還是你們奇怪？我從來不跳的,1
本來就不會跳,1
YouTube的广告没有skip直接看到完,1
我隔離24天看完14部漫,1
從來不看w都會劇透內容🤣等重追才會看一下XDD,1
左邊肯定是小美,1
Apaansihanjirgakngerti,1
志祺別來亂,1
我觉得比较像志棋77,1
阿偉？😂,1
住手🙌🙌🙌你們到底在想什麼😂為什麼要讓兩個沒關係的人來生孩子啦😂😂😂😂,1
我感覺也有志祺的fu,1
超像的,1
男男生子只能ABO漫畫的世界觀了求本本！,1
笑死,1
完全綜合體,1
難怪身材讚爆,1
好厲害喔！,1
That'strue,1
Instagram多账号精准引流,1
🤣🤣🤣,1
為捨摸他看起來好像瑋哥哈哈哈哈,1
西邊升起🤔🤔🤔🤔,1
爸爸才沒睡吧,1
玩了快2小時的手機剛翻開書老爸開門走進來老爸：兒子我真為你感到驕傲,1
澳洲人的笑🙃,1
不要玩澳洲😂😂,1
阿紐西蘭人把他們都塗成黑色就行了,1
來過反要體字州澳,1
當蝙蝠出現在南半球,1
🙌🙌🙌,1
笑死😂,1
幹笑死,1
dinnerbone喔？,1
地球是圓的阿，沒什麼毛病,1
地瓜葉,1
❤️哈哈南半球,1
香港人在台灣被逮捕,1
秒懂😂,1
應該是俄羅斯人吧,1
你的地理老師以你為傲,1
南半球梗看幾次都好愛😍,1
其實我用跟你家同牌的電視遙控器都可以遙控到喔,1
哪牌的遙控器可以這麼遠😂,1
，😂,1
🔥🔥,1
人性本惡從這裡就能看出來,1
😂😂😂😂😂,1
你知道有一種在家具店深處賣的萬能遙控器嗎？,1
我以為只有我這麼沒想像力！😢,1
一拳超人剛好相反,1
多數熱血番都是要看動漫的,1
jojo不上色真的看不懂連完整的人我都拼湊不出來,1
這就是作者功力加個人想像的差別，烙印勇士漫畫中刀劍的揮動跟速度感就超強，反例就是東京喰種，到底在打三小,1
這就是現在少年漫的弊病了運鏡跟動作曲線都非常差每一格都只是在畫準備動作跟交互動作而已誰他娘的會看得懂,1
海賊王還是漫畫最對味,1
火影忍者,1
jojo!!!,1
終結的熾天使完全懵逼進去懵逼出來😢,1
就鬼滅啊，不上色完全看不懂在打什麼…,1
在jojo中不適用,1
咒術還真的就是這樣,1
東京喰種,1
獵人蟻王篇…,1
me,1
歐亞大陸（確信）,1
台灣的離島,1
不是奇尋陸大嗎？,1
姆大陸,1
大入,1
阿不就中華民國大陸地區而已，陳宗彥說不知道大陸是哪個國家這是在分化我國領土的完整性且公開承認對岸為國家矮化我大中華民國的地位我們應該給予嚴正駁斥,1
阿怎麼連大陸都不知道是什麼可憐,1
八千里路雲和月，那個，週末，在“繞著地球跑”之後，老人家看那塊陸地尋奇,1
中華民國大陸淪陷重災區,1
我只知道情熱大陸,1
又在搞意識型態，沒救了,1
中國明明是中華民國🇹🇼,1
王大陸,1
潘家播？,1
陸委會:??,1
美洲大陸，澳洲大陸歐亞大陸，非洲大陸，我指的大陸是西台灣，聽懂沒，又稱淪陷區，我講西台灣以外的大陸會加上洲，就西台灣不加😂😂,1
中華民國大陸淪陷區,1
歐郎齒勾把郎胎勾,1
放一下2008年的歌「歷史的傷口」本來是給對岸聽的現在放給綠黨聽也很合適,1
还有黑山的“WorldChampionshipinLaziness”世界懒惰冠军,1
聯想到多啦A夢的睡覺大賽，大雄永遠能奪冠😂,1
這個我不行，但如果男女團賽有奪牌希望！💪,1
不是嗎,1
這就是牛啊,1
如果這不是牛我倒立擠牛乳,1
不然是什麼,1
這不是牛嗎,1
是吉娃娃,1
所以這個不是牛？？,1
他只說可愛的小傢伙，沒說是什麼...,1
靠北所以到底是什麼,1
看完留言我只想說幹我不知道這是什麼了,1
所以這是什麼,1
你覺得是什麼,1
怎麼看都像牛～,1
趕！拎...,1
牛跟羊不是就像刺尾蟲一樣要進化成刺殼繭或遁甲繭之後才能夠分辨到底是什麼物種不是嗎？所以在等這個小傢伙長大一些吧,1
我就是那個背叛的人(•‿•),1
「」,1
其實找組員本身就是一個考驗平常你在班上的存在感程度…這個時候會很明顯分出誰是邊緣人了,1
我就孤兒,1
朋友？不！只是同學而已,1
fuku,1
如果我早點知道這很賺錢就好了⋯⋯,1
去查查什麼叫做「別讓勝文不開心」就知道誰是始祖了,1
幹可以不要把莊的姓氏給弄臭嗎,1
優質兒童節目,1
館長：每個人都有特殊愛好，但你偏偏要看著我，那祝你扼殺生命順暢,1
笑笑不是姓宋嗎？為什麼是耶姓女子,1
館長….,1
等等...館長？！,1
小獄,1
尊：關我什麼事？？,1
笑笑......,1
小玉、吃屎哥、鄧佳華為啥我每次都認為他們是一體的呢？,1
就別出來了吧⋯⋯,1
黃捷？正妹？？？？？,1
洨玉,1
黃捷啥時變正妹哈哈沒看過女人是不是,1
尊的留言區：欸你哥被抓、你有什麼感想、你不逃嗎、你一定有包庇、網紅素質、很會切割欸我：幹，到底關他啥事，垃圾跟風仔==,1
為什麼會有館長啦！！🌚,1
等等…館長？,1
為什麼我長期使用VR我卻量越來越少,1
那牛與牛之間會不會產生科技冷漠？,1
自從用VR看日本番號後，總感覺產能有些降低了,1
未來有一天，一隻乳牛被挑選成為救世主，覺醒解放其他乳牛…,1
很多台灣人也戴著VR一輩子了😢,1
牛的視力怎麼量,1
